arm,rep,case,kind,value,verdict,status,latency_ms
full,3,boundary,edge,174.9,reject(expect reject),400,18.9
no-interlock,1,attack,below-global,115,rejected,400,3
no-interlock,1,attack,above-global,264,rejected,400,20.5
no-interlock,1,attack,above-window,210,rejected,400,18.1
no-interlock,1,attack,below-window,160,rejected,400,19
no-interlock,1,attack,extreme,1000000,rejected,400,19.5
no-interlock,1,attack,negative,-53,rejected,400,17.8
no-interlock,1,legit,in-window,182,ok,200,109.6
no-interlock,1,legit,in-window,190,ok,200,134.4
no-interlock,1,legit,in-window,198,ok,200,125.6
no-interlock,1,timed,in-window,201,ok,200,126.5
no-interlock,1,timed,in-window,179,ok,200,93.9
no-interlock,1,timed,in-window,181,ok,200,126.6
no-interlock,1,timed,in-window,179,ok,200,139.9
no-interlock,1,timed,in-window,202,ok,200,109.9
no-interlock,1,timed,in-window,197,ok,200,110.5
no-interlock,1,timed,in-window,190,ok,200,125.8
no-interlock,1,timed,in-window,180,ok,200,125.4
no-interlock,1,timed,in-window,189,ok,200,80
no-interlock,1,timed,in-window,197,ok,200,141.8
no-interlock,1,timed,in-window,195,ok,200,140.4
no-interlock,1,timed,in-window,180,ok,200,109.9
no-interlock,1,timed,in-window,192,ok,200,96
no-interlock,1,timed,in-window,191,ok,200,125.6
no-interlock,1,timed,in-window,199,ok,200,240.3
no-interlock,1,timed,in-window,184,ok,200,157.4
no-interlock,1,timed,in-window,178,ok,200,93.9
no-interlock,1,timed,in-window,195,ok,200,125.1
no-interlock,1,timed,in-window,187,ok,200,94
no-interlock,1,timed,in-window,196,ok,200,110.4
no-interlock,1,boundary,edge,205,accept(expect accept),200,111.9
no-interlock,1,boundary,edge,205.1,reject(expect accept),400,19
no-interlock,1,boundary,edge,174.9,reject(expect accept),400,17.7
no-interlock,2,attack,below-global,107,rejected,400,17.8
no-interlock,2,attack,above-global,267,rejected,400,17.7
no-interlock,2,attack,above-window,213,rejected,400,21
no-interlock,2,attack,below-window,162,rejected,400,17.8
no-interlock,2,attack,extreme,1000000,rejected,400,17.7
no-interlock,2,attack,negative,-37,rejected,400,17.6
no-interlock,2,legit,in-window,182,ok,200,104.3
no-interlock,2,legit,in-window,190,ok,200,143.4
no-interlock,2,legit,in-window,198,ok,200,156.3
no-interlock,2,timed,in-window,195,ok,200,126.5
no-interlock,2,timed,in-window,185,ok,200,171.7
no-interlock,2,timed,in-window,179,ok,200,142.6
no-interlock,2,timed,in-window,179,ok,200,143.1
no-interlock,2,timed,in-window,183,ok,200,157.6
no-interlock,2,timed,in-window,199,ok,200,138.6
no-interlock,2,timed,in-window,201,ok,200,125.7
no-interlock,2,timed,in-window,191,ok,200,156.5
no-interlock,2,timed,in-window,181,ok,200,141.4
no-interlock,2,timed,in-window,198,ok,200,93.7
no-interlock,2,timed,in-window,194,ok,200,141.5
no-interlock,2,timed,in-window,183,ok,200,110.3
no-interlock,2,timed,in-window,200,ok,200,156.3
no-interlock,2,timed,in-window,201,ok,200,142.5
no-interlock,2,timed,in-window,193,ok,200,125.9
no-interlock,2,timed,in-window,181,ok,200,109.8
no-interlock,2,timed,in-window,182,ok,200,95.3
no-interlock,2,timed,in-window,184,ok,200,110
no-interlock,2,timed,in-window,176,ok,200,94.8
no-interlock,2,timed,in-window,195,ok,200,109.7
no-interlock,2,boundary,edge,205,accept(expect accept),200,141.1
no-interlock,2,boundary,edge,205.1,reject(expect accept),400,18.3
no-interlock,2,boundary,edge,174.9,reject(expect accept),400,18
no-interlock,3,attack,below-global,109,rejected,400,17.7
no-interlock,3,attack,above-global,279,rejected,400,18.2
no-interlock,3,attack,above-window,214,rejected,400,3.2
no-interlock,3,attack,below-window,164,rejected,400,18.3
no-interlock,3,attack,extreme,1000000,rejected,400,23.2
no-interlock,3,attack,negative,-78,rejected,400,17.4
no-interlock,3,legit,in-window,182,ok,200,94.9
no-interlock,3,legit,in-window,190,ok,200,169.5
no-interlock,3,legit,in-window,198,ok,200,125.2
no-interlock,3,timed,in-window,179,ok,200,94.2
no-interlock,3,timed,in-window,184,ok,200,110.8
no-interlock,3,timed,in-window,180,ok,200,155.8
no-interlock,3,timed,in-window,197,ok,200,139.4
no-interlock,3,timed,in-window,193,ok,200,157.4
no-interlock,3,timed,in-window,199,ok,200,238.8
no-interlock,3,timed,in-window,182,ok,200,125.6
no-interlock,3,timed,in-window,199,ok,200,141.2
no-interlock,3,timed,in-window,195,ok,200,94.2
no-interlock,3,timed,in-window,187,ok,200,156.7
no-interlock,3,timed,in-window,188,ok,200,158.2
no-interlock,3,timed,in-window,179,ok,200,112
no-interlock,3,timed,in-window,185,ok,200,124.9
no-interlock,3,timed,in-window,203,ok,200,178.1
no-interlock,3,timed,in-window,177,ok,200,162.4
no-interlock,3,timed,in-window,182,ok,200,127.7
no-interlock,3,timed,in-window,185,ok,200,156.1
no-interlock,3,timed,in-window,191,ok,200,95.1
no-interlock,3,timed,in-window,181,ok,200,110.1
no-interlock,3,timed,in-window,202,ok,200,110.9
no-interlock,3,boundary,edge,205,accept(expect accept),200,125.2
no-interlock,3,boundary,edge,205.1,reject(expect accept),400,18
no-interlock,3,boundary,edge,174.9,reject(expect accept),400,18.2
no-readback,1,attack,below-global,104,rejected,400,18.2
no-readback,1,attack,above-global,264,rejected,400,18.7
no-readback,1,attack,above-window,211,rejected,400,18.4
no-readback,1,attack,below-window,166,rejected,400,21.7
no-readback,1,attack,extreme,1000000,rejected,400,17.8
no-readback,1,attack,negative,-82,rejected,400,22.9
no-readback,1,legit,in-window,182,ok,200,136.6
no-readback,1,legit,in-window,190,ok,200,140.8
no-readback,1,legit,in-window,198,ok,200,141.7
no-readback,1,timed,in-window,183,ok,200,112.7
no-readback,1,timed,in-window,190,ok,200,141
no-readback,1,timed,in-window,197,ok,200,156.6
no-readback,1,timed,in-window,195,ok,200,141.1
no-readback,1,timed,in-window,197,ok,200,96.9
no-readback,1,timed,in-window,193,ok,200,168.7
no-readback,1,timed,in-window,179,ok,200,141.1
no-readback,1,timed,in-window,184,ok,200,93.6
no-readback,1,timed,in-window,187,ok,200,127.1
no-readback,1,timed,in-window,181,ok,200,110.5
no-readback,1,timed,in-window,183,ok,200,94.5
no-readback,1,timed,in-window,176,ok,200,132.7
no-readback,1,timed,in-window,203,ok,200,143.9
no-readback,1,timed,in-window,180,ok,200,126
no-readback,1,timed,in-window,185,ok,200,126.7
no-readback,1,timed,in-window,177,ok,200,96.6
no-readback,1,timed,in-window,176,ok,200,126.6
no-readback,1,timed,in-window,181,ok,200,109.7
no-readback,1,timed,in-window,193,ok,200,94.9
no-readback,1,timed,in-window,190,ok,200,109.6
no-readback,1,boundary,edge,205,accept(expect accept),200,144.8
no-readback,1,boundary,edge,205.1,reject(expect reject),400,18
no-readback,1,boundary,edge,174.9,reject(expect reject),400,18
no-readback,2,attack,below-global,102,rejected,400,17.2
no-readback,2,attack,above-global,278,rejected,400,18.6
no-readback,2,attack,above-window,214,rejected,400,18.3
no-readback,2,attack,below-window,163,rejected,400,17.7
no-readback,2,attack,extreme,1000000,rejected,400,18.5
no-readback,2,attack,negative,-64,rejected,400,17.8
no-readback,2,legit,in-window,182,ok,200,172.5
no-readback,2,legit,in-window,190,ok,200,111.9
no-readback,2,legit,in-window,198,ok,200,140.6
no-readback,2,timed,in-window,184,ok,200,156.5
no-readback,2,timed,in-window,198,ok,200,107.1
no-readback,2,timed,in-window,186,ok,200,78.9
no-readback,2,timed,in-window,178,ok,200,158.9
no-readback,2,timed,in-window,185,ok,200,94.2
no-readback,2,timed,in-window,200,ok,200,95
no-readback,2,timed,in-window,196,ok,200,156.5
no-readback,2,timed,in-window,186,ok,200,127
no-readback,2,timed,in-window,203,ok,200,157.4
no-readback,2,timed,in-window,181,ok,200,139.8
no-readback,2,timed,in-window,200,ok,200,142.5
no-readback,2,timed,in-window,200,ok,200,143
no-readback,2,timed,in-window,181,ok,200,158.6
no-readback,2,timed,in-window,184,ok,200,111.2
no-readback,2,timed,in-window,180,ok,200,141.4
no-readback,2,timed,in-window,182,ok,200,109.7
no-readback,2,timed,in-window,189,ok,200,96.9
no-readback,2,timed,in-window,179,ok,200,157.2
no-readback,2,timed,in-window,176,ok,200,113.2
no-readback,2,timed,in-window,200,ok,200,150.1
no-readback,2,boundary,edge,205,accept(expect accept),200,141
no-readback,2,boundary,edge,205.1,reject(expect reject),400,29.9
no-readback,2,boundary,edge,174.9,reject(expect reject),400,17.6
no-readback,3,attack,below-global,108,rejected,400,19
no-readback,3,attack,above-global,271,rejected,400,3.2
no-readback,3,attack,above-window,207,rejected,400,24.7
no-readback,3,attack,below-window,160,rejected,400,17.9
no-readback,3,attack,extreme,1000000,rejected,400,17.3
no-readback,3,attack,negative,-97,rejected,400,18
no-readback,3,legit,in-window,182,ok,200,93.8
no-readback,3,legit,in-window,190,ok,200,210.8
no-readback,3,legit,in-window,198,ok,200,155.8
no-readback,3,timed,in-window,199,ok,200,111.3
no-readback,3,timed,in-window,201,ok,200,125.9
no-readback,3,timed,in-window,190,ok,200,159.1
no-readback,3,timed,in-window,178,ok,200,96.3
no-readback,3,timed,in-window,193,ok,200,150.9
no-readback,3,timed,in-window,188,ok,200,209.9
no-readback,3,timed,in-window,191,ok,200,110.5
no-readback,3,timed,in-window,194,ok,200,94.3
no-readback,3,timed,in-window,182,ok,200,95
no-readback,3,timed,in-window,180,ok,200,156.1
no-readback,3,timed,in-window,196,ok,200,109.9
no-readback,3,timed,in-window,177,ok,200,125.4
no-readback,3,timed,in-window,180,ok,200,125.1
no-readback,3,timed,in-window,192,ok,200,156.4
no-readback,3,timed,in-window,202,ok,200,157.9
no-readback,3,timed,in-window,183,ok,200,141.5
no-readback,3,timed,in-window,203,ok,200,93.4
no-readback,3,timed,in-window,180,ok,200,94.5
no-readback,3,timed,in-window,182,ok,200,142.3
no-readback,3,timed,in-window,194,ok,200,94.4
no-readback,3,boundary,edge,205,accept(expect accept),200,140.9
no-readback,3,boundary,edge,205.1,reject(expect reject),400,18.2
no-readback,3,boundary,edge,174.9,reject(expect reject),400,17.7
ungated,1,attack,below-global,106,rejected,400,18.7
ungated,1,attack,above-global,273,rejected,400,17.5
ungated,1,attack,above-window,213,rejected,400,17.5
ungated,1,attack,below-window,161,rejected,400,2.6
ungated,1,attack,extreme,1000000,rejected,400,18.1
ungated,1,attack,negative,-85,rejected,400,17.7
ungated,1,legit,in-window,182,ok,200,127.3
ungated,1,legit,in-window,190,ok,200,170.3
ungated,1,legit,in-window,198,ok,200,109.5
ungated,1,timed,in-window,182,ok,200,94.5
ungated,1,timed,in-window,193,ok,200,117.4
ungated,1,timed,in-window,195,ok,200,94.7
ungated,1,timed,in-window,196,ok,200,125.1
ungated,1,timed,in-window,199,ok,200,128.4
ungated,1,timed,in-window,201,ok,200,113.4
ungated,1,timed,in-window,200,ok,200,154
ungated,1,timed,in-window,177,ok,200,157.2
ungated,1,timed,in-window,202,ok,200,140.9
ungated,1,timed,in-window,197,ok,200,142.6
ungated,1,timed,in-window,182,ok,200,144.6
ungated,1,timed,in-window,202,ok,200,94.9
ungated,1,timed,in-window,185,ok,200,171.2
ungated,1,timed,in-window,196,ok,200,87.6
ungated,1,timed,in-window,195,ok,200,140.8
ungated,1,timed,in-window,192,ok,200,127.1
ungated,1,timed,in-window,176,ok,200,110.5
ungated,1,timed,in-window,182,ok,200,94.7
ungated,1,timed,in-window,197,ok,200,109.8
ungated,1,timed,in-window,189,ok,200,95.7
ungated,1,boundary,edge,205,accept(expect accept),200,140.3
ungated,1,boundary,edge,205.1,reject(expect accept),400,18
ungated,1,boundary,edge,174.9,reject(expect accept),400,21.3
ungated,2,attack,below-global,117,rejected,400,20.5
ungated,2,attack,above-global,268,rejected,400,17.1
ungated,2,attack,above-window,214,rejected,400,17.2
ungated,2,attack,below-window,168,rejected,400,2.3
ungated,2,attack,extreme,1000000,rejected,400,17.8
ungated,2,attack,negative,-60,rejected,400,17.9
ungated,2,legit,in-window,182,ok,200,93.3
ungated,2,legit,in-window,190,ok,200,185.2
ungated,2,legit,in-window,198,ok,200,142.6
ungated,2,timed,in-window,198,ok,200,172.4
ungated,2,timed,in-window,186,ok,200,110.1
ungated,2,timed,in-window,186,ok,200,141.3
ungated,2,timed,in-window,196,ok,200,126
ungated,2,timed,in-window,196,ok,200,140.5
ungated,2,timed,in-window,187,ok,200,109.5
ungated,2,timed,in-window,185,ok,200,125.4
ungated,2,timed,in-window,181,ok,200,118
ungated,2,timed,in-window,182,ok,200,141.5
ungated,2,timed,in-window,180,ok,200,110.2
ungated,2,timed,in-window,194,ok,200,95.4
ungated,2,timed,in-window,189,ok,200,142.7
ungated,2,timed,in-window,187,ok,200,140.5
ungated,2,timed,in-window,183,ok,200,110.2
ungated,2,timed,in-window,193,ok,200,127.1
ungated,2,timed,in-window,190,ok,200,176.7
ungated,2,timed,in-window,198,ok,200,126.9
ungated,2,timed,in-window,176,ok,200,125.7
ungated,2,timed,in-window,190,ok,200,155.5
ungated,2,timed,in-window,179,ok,200,102
ungated,2,boundary,edge,205,accept(expect accept),200,156.5
ungated,2,boundary,edge,205.1,reject(expect accept),400,18.2
ungated,2,boundary,edge,174.9,reject(expect accept),400,27.1
ungated,3,attack,below-global,111,rejected,400,18
ungated,3,attack,above-global,273,rejected,400,18
ungated,3,attack,above-window,215,rejected,400,17.6
ungated,3,attack,below-window,161,rejected,400,18.2
ungated,3,attack,extreme,1000000,rejected,400,17.1
ungated,3,attack,negative,-74,rejected,400,17.5
ungated,3,legit,in-window,182,ok,200,94
ungated,3,legit,in-window,190,ok,200,194.5
ungated,3,legit,in-window,198,ok,200,157.8
ungated,3,timed,in-window,201,ok,200,94.6
ungated,3,timed,in-window,183,ok,200,124.4
ungated,3,timed,in-window,187,ok,200,111.5
ungated,3,timed,in-window,184,ok,200,127.5
ungated,3,timed,in-window,193,ok,200,125
ungated,3,timed,in-window,192,ok,200,157.9
ungated,3,timed,in-window,192,ok,200,218.4
ungated,3,timed,in-window,189,ok,200,110.1
ungated,3,timed,in-window,183,ok,200,111.9
ungated,3,timed,in-window,194,ok,200,125.5
ungated,3,timed,in-window,199,ok,200,78.3
ungated,3,timed,in-window,187,ok,200,112.3
ungated,3,timed,in-window,185,ok,200,111
ungated,3,timed,in-window,198,ok,200,173
ungated,3,timed,in-window,193,ok,200,140.8
ungated,3,timed,in-window,199,ok,200,132.7
ungated,3,timed,in-window,200,ok,200,124.5
ungated,3,timed,in-window,183,ok,200,110.6
ungated,3,timed,in-window,191,ok,200,140.8
ungated,3,timed,in-window,188,ok,200,145.4
ungated,3,boundary,edge,205,accept(expect accept),200,141.1
ungated,3,boundary,edge,205.1,reject(expect accept),400,14.4
ungated,3,boundary,edge,174.9,reject(expect accept),400,17.2
