arm,rep,case,kind,value,verdict,status,latency_ms
full,2,timed,in-window,189,ok,200,156.6
full,2,timed,in-window,201,ok,200,156.6
full,2,timed,in-window,200,ok,200,156.5
full,2,timed,in-window,194,ok,200,124.4
full,2,timed,in-window,187,ok,200,109.5
full,2,timed,in-window,188,ok,200,124.3
full,2,timed,in-window,181,ok,200,140.5
full,2,timed,in-window,198,ok,200,127.5
full,2,boundary,edge,205,accept(expect accept),200,110.7
full,2,boundary,edge,205.1,reject(expect reject),400,17.2
full,2,boundary,edge,174.9,reject(expect reject),400,17.7
full,3,attack,below-global,117,rejected,400,2.6
full,3,attack,above-global,272,rejected,400,17.7
full,3,attack,above-window,208,rejected,400,17.5
full,3,attack,below-window,164,rejected,400,18
full,3,attack,extreme,1000000,rejected,400,18.5
full,3,attack,negative,-31,rejected,400,17.8
full,3,legit,in-window,182,ok,200,109.5
full,3,legit,in-window,190,ok,200,162.5
full,3,legit,in-window,198,ok,200,141.2
full,3,timed,in-window,189,ok,200,125.6
full,3,timed,in-window,186,ok,200,93.3
full,3,timed,in-window,195,ok,200,157.7
full,3,timed,in-window,177,ok,200,124.2
full,3,timed,in-window,180,ok,200,125.6
full,3,timed,in-window,193,ok,200,93.9
full,3,timed,in-window,185,ok,200,141.4
full,3,timed,in-window,197,ok,200,81
full,3,timed,in-window,188,ok,200,138.6
full,3,timed,in-window,193,ok,200,137
full,3,timed,in-window,192,ok,200,109.3
full,3,timed,in-window,180,ok,200,126.5
full,3,timed,in-window,182,ok,200,94.1
full,3,timed,in-window,197,ok,200,140.7
full,3,timed,in-window,185,ok,200,109.7
full,3,timed,in-window,186,ok,200,125.8
full,3,timed,in-window,201,ok,200,103.8
full,3,timed,in-window,190,ok,200,124.1
full,3,timed,in-window,193,ok,200,108.7
full,3,timed,in-window,182,ok,200,125.9
full,3,boundary,edge,205,accept(expect accept),200,94.5
full,3,boundary,edge,205.1,reject(expect reject),400,17.4
full,3,boundary,edge,174.9,reject(expect reject),400,18.5
no-interlock,1,attack,below-global,115,rejected,400,20
no-interlock,1,attack,above-global,264,rejected,400,18.7
no-interlock,1,attack,above-window,210,EXECUTED,200,157.7
no-interlock,1,attack,below-window,160,EXECUTED,200,127.3
no-interlock,1,attack,extreme,1000000,rejected,400,18.8
no-interlock,1,attack,negative,-53,rejected,400,18.2
no-interlock,1,legit,in-window,182,ok,200,141.3
no-interlock,1,legit,in-window,190,ok,200,155.5
no-interlock,1,legit,in-window,198,ok,200,145.2
no-interlock,1,timed,in-window,201,ok,200,94
no-interlock,1,timed,in-window,179,ok,200,125.6
no-interlock,1,timed,in-window,181,ok,200,142.7
no-interlock,1,timed,in-window,179,ok,200,95.4
no-interlock,1,timed,in-window,202,ok,200,157.6
no-interlock,1,timed,in-window,197,ok,200,125.5
no-interlock,1,timed,in-window,190,ok,200,173.1
no-interlock,1,timed,in-window,180,ok,200,95.4
no-interlock,1,timed,in-window,189,ok,200,158.4
no-interlock,1,timed,in-window,197,ok,200,93
no-interlock,1,timed,in-window,195,ok,200,109.2
no-interlock,1,timed,in-window,180,ok,200,94
no-interlock,1,timed,in-window,192,ok,200,123.9
no-interlock,1,timed,in-window,191,ok,200,93.7
no-interlock,1,timed,in-window,199,ok,200,109.7
no-interlock,1,timed,in-window,184,ok,200,125.4
no-interlock,1,timed,in-window,178,ok,200,109.5
no-interlock,1,timed,in-window,195,ok,200,143.6
no-interlock,1,timed,in-window,187,ok,200,93.9
no-interlock,1,timed,in-window,196,ok,200,156.5
no-interlock,1,boundary,edge,205,accept(expect accept),200,140.5
no-interlock,1,boundary,edge,205.1,accept(expect accept),200,128.4
no-interlock,1,boundary,edge,174.9,accept(expect accept),200,125.1
no-interlock,2,attack,below-global,107,rejected,400,69.2
no-interlock,2,attack,above-global,267,rejected,400,21.5
no-interlock,2,attack,above-window,213,EXECUTED,200,102.8
no-interlock,2,attack,below-window,162,EXECUTED,200,158.2
no-interlock,2,attack,extreme,1000000,rejected,400,19.3
no-interlock,2,attack,negative,-37,rejected,400,242.6
no-interlock,2,legit,in-window,182,ok,200,109.7
no-interlock,2,legit,in-window,190,ok,200,157.8
no-interlock,2,legit,in-window,198,ok,200,155.1
no-interlock,2,timed,in-window,195,ok,200,111.7
no-interlock,2,timed,in-window,185,ok,200,129
no-interlock,2,timed,in-window,179,ok,200,95.3
no-interlock,2,timed,in-window,179,ok,200,171.6
no-interlock,2,timed,in-window,183,ok,200,124.5
no-interlock,2,timed,in-window,199,ok,200,141.6
no-interlock,2,timed,in-window,201,ok,200,155.6
no-interlock,2,timed,in-window,191,ok,200,140.7
no-interlock,2,timed,in-window,181,ok,200,173.1
no-interlock,2,timed,in-window,198,ok,200,171.2
no-interlock,2,timed,in-window,194,ok,200,140.6
no-interlock,2,timed,in-window,183,ok,200,95.9
no-interlock,2,timed,in-window,200,ok,200,157.2
no-interlock,2,timed,in-window,201,ok,200,93.4
no-interlock,2,timed,in-window,193,ok,200,155
no-interlock,2,timed,in-window,181,ok,200,154.7
no-interlock,2,timed,in-window,182,ok,200,156.7
no-interlock,2,timed,in-window,184,ok,200,124.1
no-interlock,2,timed,in-window,176,ok,200,156.6
no-interlock,2,timed,in-window,195,ok,200,124.5
no-interlock,2,boundary,edge,205,accept(expect accept),200,92.9
no-interlock,2,boundary,edge,205.1,accept(expect accept),200,93.5
no-interlock,2,boundary,edge,174.9,accept(expect accept),200,156.7
no-interlock,3,attack,below-global,109,rejected,400,9.1
no-interlock,3,attack,above-global,279,rejected,400,17.7
no-interlock,3,attack,above-window,214,EXECUTED,200,125.4
no-interlock,3,attack,below-window,164,EXECUTED,200,111.3
no-interlock,3,attack,extreme,1000000,rejected,400,2.8
no-interlock,3,attack,negative,-78,rejected,400,18
no-interlock,3,legit,in-window,182,ok,200,161.1
no-interlock,3,legit,in-window,190,ok,200,117.7
no-interlock,3,legit,in-window,198,ok,200,155.2
no-interlock,3,timed,in-window,179,ok,200,164.7
no-interlock,3,timed,in-window,184,ok,200,173.3
no-interlock,3,timed,in-window,180,ok,200,141.6
no-interlock,3,timed,in-window,197,ok,200,181.7
no-interlock,3,timed,in-window,193,ok,200,139.6
no-interlock,3,timed,in-window,199,ok,200,125.5
no-interlock,3,timed,in-window,182,ok,200,180.1
no-interlock,3,timed,in-window,199,ok,200,176.9
no-interlock,3,timed,in-window,195,ok,200,125.2
no-interlock,3,timed,in-window,187,ok,200,94
no-interlock,3,timed,in-window,188,ok,200,140.7
no-interlock,3,timed,in-window,179,ok,200,125.4
no-interlock,3,timed,in-window,185,ok,200,142.1
no-interlock,3,timed,in-window,203,ok,200,152.2
no-interlock,3,timed,in-window,177,ok,200,142.1
no-interlock,3,timed,in-window,182,ok,200,140.7
no-interlock,3,timed,in-window,185,ok,200,141
no-interlock,3,timed,in-window,191,ok,200,127.3
no-interlock,3,timed,in-window,181,ok,200,106.7
no-interlock,3,timed,in-window,202,ok,200,156.1
no-interlock,3,boundary,edge,205,accept(expect accept),200,110.7
no-interlock,3,boundary,edge,205.1,accept(expect accept),200,139.8
no-interlock,3,boundary,edge,174.9,accept(expect accept),200,109.4
no-readback,1,attack,below-global,104,rejected,400,18.2
no-readback,1,attack,above-global,264,rejected,400,18
no-readback,1,attack,above-window,211,rejected,400,17.3
no-readback,1,attack,below-window,166,rejected,400,31.5
no-readback,1,attack,extreme,1000000,rejected,400,18.2
no-readback,1,attack,negative,-82,rejected,400,15.4
no-readback,1,legit,in-window,182,ok,200,108
no-readback,1,legit,in-window,190,ok,200,123.3
no-readback,1,legit,in-window,198,ok,200,93.7
no-readback,1,timed,in-window,183,ok,200,118.5
no-readback,1,timed,in-window,190,ok,200,145.4
no-readback,1,timed,in-window,197,ok,200,109.8
no-readback,1,timed,in-window,195,ok,200,95.1
no-readback,1,timed,in-window,197,ok,200,96
no-readback,1,timed,in-window,193,ok,200,124.6
no-readback,1,timed,in-window,179,ok,200,93.7
no-readback,1,timed,in-window,184,ok,200,109.5
no-readback,1,timed,in-window,187,ok,200,127.4
no-readback,1,timed,in-window,181,ok,200,81.1
no-readback,1,timed,in-window,183,ok,200,145.7
no-readback,1,timed,in-window,176,ok,200,140.1
no-readback,1,timed,in-window,203,ok,200,125.3
no-readback,1,timed,in-window,180,ok,200,125.8
no-readback,1,timed,in-window,185,ok,200,157.5
no-readback,1,timed,in-window,177,ok,200,159.7
no-readback,1,timed,in-window,176,ok,200,142.2
no-readback,1,timed,in-window,181,ok,200,109.2
no-readback,1,timed,in-window,193,ok,200,125.2
no-readback,1,timed,in-window,190,ok,200,95.5
no-readback,1,boundary,edge,205,accept(expect accept),200,155.4
no-readback,1,boundary,edge,205.1,reject(expect reject),400,2.7
no-readback,1,boundary,edge,174.9,reject(expect reject),400,17.6
no-readback,2,attack,below-global,102,rejected,400,21.5
no-readback,2,attack,above-global,278,rejected,400,17.7
no-readback,2,attack,above-window,214,rejected,400,18.3
no-readback,2,attack,below-window,163,rejected,400,17.5
no-readback,2,attack,extreme,1000000,rejected,400,17.2
no-readback,2,attack,negative,-64,rejected,400,18.3
no-readback,2,legit,in-window,182,ok,200,141
no-readback,2,legit,in-window,190,ok,200,96.7
no-readback,2,legit,in-window,198,ok,200,109.6
no-readback,2,timed,in-window,184,ok,200,125.5
no-readback,2,timed,in-window,198,ok,200,79.7
no-readback,2,timed,in-window,186,ok,200,155.3
no-readback,2,timed,in-window,178,ok,200,156.9
no-readback,2,timed,in-window,185,ok,200,126.6
no-readback,2,timed,in-window,200,ok,200,140.8
no-readback,2,timed,in-window,196,ok,200,97.8
no-readback,2,timed,in-window,186,ok,200,108.7
no-readback,2,timed,in-window,203,ok,200,127.7
no-readback,2,timed,in-window,181,ok,200,142.1
no-readback,2,timed,in-window,200,ok,200,78.7
no-readback,2,timed,in-window,200,ok,200,125.4
no-readback,2,timed,in-window,181,ok,200,142.2
no-readback,2,timed,in-window,184,ok,200,157.7
no-readback,2,timed,in-window,180,ok,200,121.7
no-readback,2,timed,in-window,182,ok,200,157.4
no-readback,2,timed,in-window,189,ok,200,141.2
no-readback,2,timed,in-window,179,ok,200,219.5
no-readback,2,timed,in-window,176,ok,200,141.1
no-readback,2,timed,in-window,200,ok,200,141.7
no-readback,2,boundary,edge,205,accept(expect accept),200,93.9
no-readback,2,boundary,edge,205.1,reject(expect reject),400,17.7
no-readback,2,boundary,edge,174.9,reject(expect reject),400,18.2
no-readback,3,attack,below-global,108,rejected,400,22.6
no-readback,3,attack,above-global,271,rejected,400,17.6
no-readback,3,attack,above-window,207,rejected,400,17.2
no-readback,3,attack,below-window,160,rejected,400,18
no-readback,3,attack,extreme,1000000,rejected,400,19.6
no-readback,3,attack,negative,-97,rejected,400,20.4
no-readback,3,legit,in-window,182,ok,200,110.6
no-readback,3,legit,in-window,190,ok,200,157.3
no-readback,3,legit,in-window,198,ok,200,95.1
no-readback,3,timed,in-window,199,ok,200,127.2
no-readback,3,timed,in-window,201,ok,200,156
no-readback,3,timed,in-window,190,ok,200,93.9
no-readback,3,timed,in-window,178,ok,200,80.2
no-readback,3,timed,in-window,193,ok,200,139.5
no-readback,3,timed,in-window,188,ok,200,95.7
no-readback,3,timed,in-window,191,ok,200,64
no-readback,3,timed,in-window,194,ok,200,157.3
no-readback,3,timed,in-window,182,ok,200,138.2
no-readback,3,timed,in-window,180,ok,200,158.1
no-readback,3,timed,in-window,196,ok,200,159.7
no-readback,3,timed,in-window,177,ok,200,143.9
no-readback,3,timed,in-window,180,ok,200,124.8
no-readback,3,timed,in-window,192,ok,200,110.9
no-readback,3,timed,in-window,202,ok,200,109.3
no-readback,3,timed,in-window,183,ok,200,95.4
no-readback,3,timed,in-window,203,ok,200,140.1
no-readback,3,timed,in-window,180,ok,200,141.2
no-readback,3,timed,in-window,182,ok,200,124.9
no-readback,3,timed,in-window,194,ok,200,110.9
no-readback,3,boundary,edge,205,accept(expect accept),200,127
no-readback,3,boundary,edge,205.1,reject(expect reject),400,17.7
no-readback,3,boundary,edge,174.9,reject(expect reject),400,20.3
ungated,1,attack,below-global,106,rejected,400,17.8
ungated,1,attack,above-global,273,rejected,400,18.5
ungated,1,attack,above-window,213,EXECUTED,200,108.9
ungated,1,attack,below-window,161,EXECUTED,200,105.4
ungated,1,attack,extreme,1000000,rejected,400,17.3
ungated,1,attack,negative,-85,rejected,400,19.1
ungated,1,legit,in-window,182,ok,200,108.6
ungated,1,legit,in-window,190,ok,200,127.1
ungated,1,legit,in-window,198,ok,200,208.4
ungated,1,timed,in-window,182,ok,200,79.9
ungated,1,timed,in-window,193,ok,200,141.8
ungated,1,timed,in-window,195,ok,200,94.4
ungated,1,timed,in-window,196,ok,200,111.3
ungated,1,timed,in-window,199,ok,200,158.4
ungated,1,timed,in-window,201,ok,200,123.7
ungated,1,timed,in-window,200,ok,200,140.6
ungated,1,timed,in-window,177,ok,200,94.8
ungated,1,timed,in-window,202,ok,200,172.3
ungated,1,timed,in-window,197,ok,200,111.1
ungated,1,timed,in-window,182,ok,200,141.3
ungated,1,timed,in-window,202,ok,200,141.2
ungated,1,timed,in-window,185,ok,200,157.4
ungated,1,timed,in-window,196,ok,200,126
ungated,1,timed,in-window,195,ok,200,95.3
ungated,1,timed,in-window,192,ok,200,124.9
ungated,1,timed,in-window,176,ok,200,127
ungated,1,timed,in-window,182,ok,200,94
ungated,1,timed,in-window,197,ok,200,156.1
ungated,1,timed,in-window,189,ok,200,80.6
ungated,1,boundary,edge,205,accept(expect accept),200,155.5
ungated,1,boundary,edge,205.1,accept(expect accept),200,156.3
ungated,1,boundary,edge,174.9,accept(expect accept),200,140.8
ungated,2,attack,below-global,117,rejected,400,18.9
ungated,2,attack,above-global,268,rejected,400,18.5
ungated,2,attack,above-window,214,EXECUTED,200,110.4
ungated,2,attack,below-window,168,EXECUTED,200,94.3
ungated,2,attack,extreme,1000000,rejected,400,18.3
ungated,2,attack,negative,-60,rejected,400,17.9
ungated,2,legit,in-window,182,ok,200,93.7
ungated,2,legit,in-window,190,ok,200,157.1
ungated,2,legit,in-window,198,ok,200,156.1
ungated,2,timed,in-window,198,ok,200,142.8
ungated,2,timed,in-window,186,ok,200,126.6
ungated,2,timed,in-window,186,ok,200,142.2
ungated,2,timed,in-window,196,ok,200,125.4
ungated,2,timed,in-window,196,ok,200,108.4
ungated,2,timed,in-window,187,ok,200,127.4
ungated,2,timed,in-window,185,ok,200,142.5
ungated,2,timed,in-window,181,ok,200,95.9
ungated,2,timed,in-window,182,ok,200,111.1
ungated,2,timed,in-window,180,ok,200,140.7
ungated,2,timed,in-window,194,ok,200,112.8
ungated,2,timed,in-window,189,ok,200,140.8
ungated,2,timed,in-window,187,ok,200,110.5
ungated,2,timed,in-window,183,ok,200,109.9
ungated,2,timed,in-window,193,ok,200,142.6
ungated,2,timed,in-window,190,ok,200,134.7
ungated,2,timed,in-window,198,ok,200,125.4
ungated,2,timed,in-window,176,ok,200,110.3
ungated,2,timed,in-window,190,ok,200,109.4
ungated,2,timed,in-window,179,ok,200,126.4
ungated,2,boundary,edge,205,accept(expect accept),200,142
ungated,2,boundary,edge,205.1,accept(expect accept),200,95.3
ungated,2,boundary,edge,174.9,accept(expect accept),200,125.5
ungated,3,attack,below-global,111,rejected,400,17.4
ungated,3,attack,above-global,273,rejected,400,24.4
ungated,3,attack,above-window,215,EXECUTED,200,109.7
ungated,3,attack,below-window,161,EXECUTED,200,109.8
ungated,3,attack,extreme,1000000,rejected,400,18.2
ungated,3,attack,negative,-74,rejected,400,19
ungated,3,legit,in-window,182,ok,200,111.8
ungated,3,legit,in-window,190,ok,200,140.3
ungated,3,legit,in-window,198,ok,200,141.4
ungated,3,timed,in-window,201,ok,200,140.8
ungated,3,timed,in-window,183,ok,200,111.9
ungated,3,timed,in-window,187,ok,200,156.8
ungated,3,timed,in-window,184,ok,200,157.6
ungated,3,timed,in-window,193,ok,200,164.5
ungated,3,timed,in-window,192,ok,200,110.7
ungated,3,timed,in-window,192,ok,200,109.3
ungated,3,timed,in-window,189,ok,200,111
ungated,3,timed,in-window,183,ok,200,110.2
ungated,3,timed,in-window,194,ok,200,110.5
ungated,3,timed,in-window,199,ok,200,116.9
ungated,3,timed,in-window,187,ok,200,126.4
ungated,3,timed,in-window,185,ok,200,124.5
ungated,3,timed,in-window,198,ok,200,110.5
ungated,3,timed,in-window,193,ok,200,82.8
ungated,3,timed,in-window,199,ok,200,94.7
ungated,3,timed,in-window,200,ok,200,95.2
ungated,3,timed,in-window,183,ok,200,94.5
ungated,3,timed,in-window,191,ok,200,95
ungated,3,timed,in-window,188,ok,200,140.7
ungated,3,boundary,edge,205,accept(expect accept),200,132.9
ungated,3,boundary,edge,205.1,accept(expect accept),200,141.6
ungated,3,boundary,edge,174.9,accept(expect accept),200,171.7
